id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
27088,tt0084234,0.302868,0,0,The Last American Virgin,Lawrence Monoson|Joe Rubbo|Diane Franklin|Louisa Moritz|Brian Peck,,Boaz Davidson,The comedy that puts ZIP into being a teen...,male nudity|female nudity|prostitute|sex|sadness,"The friendship of a group of young friends struggling with teen sex, drugs, and work is jeopardized by a romantic interest which may turn pals into bitter rivals.",92,Comedy,Golan-Globus Productions,6/26/82,20,6.6,1982,0,0
20414,tt1077026,0.082898,0,0,"Grande, grosso e Verdone",Carlo Verdone|Claudia Gerini|Eva Riccobono|Vittorio Emanuele Propizio|Andrea Miglio Risi,,Carlo Verdone,,,No overview found.,0,Family,Filmauro,3/7/08,35,5.3,2008,0,0
24632,tt0848552,0.117819,0,0,The Mad,Billy Zane|Maggie Castle|Jordan Madley|Shauna MacDonald|Evan Charles Flock,,John Kalangis,,flesh eating zombies,A horror-thriller in which a doctor and his teenage daughter are terrorized by flesh-eating zombies at a truck stop.,83,Comedy|Horror|Thriller,23/5 Filmproduktion,5/22/07,11,6.3,2007,0,0
287426,tt3136112,0.552627,0,0,Shelter,Jennifer Connelly|Anthony Mackie|Amy Hargreaves|Bruce Altman|Andrew Polk,,Paul Bettany,,homeless person|immigrant|heroin|homelessness|sex scene,"Hannah and Tahir fall in love while homeless on the streets of New York. Shelter explores how they got there, and as we learn about their pasts we realize they need each other to build a future.",105,Drama,Bifrost Pictures|The Bridge Finance Company,9/12/14,18,5.3,2014,0,0
31602,tt0060232,0.146402,0,0,The Chase,Marlon Brando|Jane Fonda|Robert Redford|E.G. Marshall|Angie Dickinson,,Arthur Penn,The chase is on!,sheriff|house party|man hunt|junkyard|jump from train,"Most everyone in town thinks that Sheriff Calder is merely a puppet of rich oil-man Val Rogers. When it is learned that local baddie Bubber Reeves has escaped prison, Rogers' son is concerned because he is having an affair with Reeves' wife. It seems many others in town feel they may have reasons to fear Reeves. Calder's aim is to bring Reeves in alive, unharmed. Calder will have to oppose the powerful Rogers on one hand and mob violence on the other, in his quest for justice.",135,Thriller|Drama|Crime,Horizon Pictures|Columbia Pictures Corporation,2/17/66,17,6,1966,0,0
31160,tt1490530,0.027045,0,0,Alma,,http://almashortfilm.com/,Rodrigo Blaas,,shop|store window|toy shop|child in peril|doll,"Alma, a little girl, skips through the snow covered streets of a small town. Her attention is caught by a strange doll in an antique toy shop window. Fascinated, Alma decides to enter.",6,Animation|Fantasy|Mystery,,1/1/09,28,7.2,2009,0,0
93394,tt1728975,0.411983,5000000,0,Elevator,Anita Briem|John Getz|Shirley Knight|Michael Mercurio|Amanda Pace,http://www.elevator2011.com/,Stig Svendsen,Take The Stairs,greed|tension|racism|stranger|trapped in an elevator,Nine people are stuck in an elevator. One of them has a ticking bomb that can't be defused. The other eight will do anything to survive. There is no escape and no promise of rescue. As the tension in the elevator mounts the unthinkable soon becomes the only reasonable solution.,84,Thriller,Quite Nice Pictures,1/1/11,26,4.8,2011,4846990.21295736,0
254193,tt2420756,0.229926,0,0,Late Phases,Tina Louise|Ethan Embry|Erin Cummings|Karen Lynn Gorney|Tom Noonan,,AdriÃ¡n GarcÃ­a Bogliano,The hunt is on,vietnam veteran|werewolf|retirement community,"When deadly attacks from the forests beset a secluded retirement community, it is up to a grizzled veteran to figure what the residents are hiding.",95,Thriller|Horror,Glass Eye Pix|Dark Sky Films|Site B,11/21/14,37,5.6,2014,0,0
54004,tt0202521,0.162638,0,0,Passport to Paris,Mary-Kate Olsen|Ashley Olsen|Peter White|Matt Winston|Yvonne SciÃ²,,Alan Metter,,paris|grandfather|twins|american abroad|teenage romance,"Sent to Paris to visit their grandfather, the twins fall in love with France, not to mention two French boys.",87,Comedy|Drama|Family,Hollyridge Productions,11/9/99,28,6.1,1999,0,0
53729,tt1222329,0.507995,3500000,0,Wild Cherry,Rumer Willis|Kristin Cavallari|Tania Raymonde|Rob Schneider|Ryan Merriman,http://wildcherrymovie.com/,Dana Lustig,"A comedy about first times, second chances & everything in between.",sex|secret|cheerleader|high school|revenge,"With help from her best friends (Rumer Willis, Kristin Cavallari), a high schooler (Tania Raymonde) turns the tables on a jock (Ryan Merriman) who plans to deflower her.",120,Comedy,Redwood Palms Pictures|Byron A. Martin Productions|Rampage Entertainment|Farpoint Films,2/7/09,14,5.2,2009,3557401.51943733,0
253295,tt1778931,0.33291,0,0,Manny,Manny Pacquiao|Jinkee Pacquiao|Freddie Roach|Liam Neeson|Jimmy Kimmel,http://www.mannypacquiaomovie.com/,Leon Gast|Ryan Moore,,from rags to riches|politician|inspiring story|filipino|pacquiao,"From abject poverty to becoming a ten-time boxing world champion, congressman, and international icon, Manny Pacquiao is the true definition of a Cinderella story. In the Philippines, he first entered the ring as a sixteen-year-old weighing ninety-eight pounds with the goal of earning money to feed his family. Now, almost twenty years later, when he fights, the country of 100 million people comes to a complete standstill to watch. Regarded for his ability to bring people together, Pacquiao entered the political arena in 2010. As historyâ€™s first boxing congressman, Pacquiao now fights for his people both inside and outside of the ring. Now at the height of his career, he is faced with maneuvering an unscrupulous sport while maintaining his political duties. The question now is, what bridge is too far for Manny Pacquiao to cross?",106,Documentary|Drama,Revelin Studios|Wonderspun,12/31/14,33,6.6,2014,0,0
43274,tt0131620,0.17021,0,0,Tower of Terror,Steve Guttenberg|Kirsten Dunst|Nia Peeples|Michael McShane|Amzie Strickland,,D.J. MacHale,Hotel Guest Check In...But They Don't Check Out!,hotel|halloween|hollywood|elevator,A disgraced reporter investigates an abandoned luxury hotel where five people mysteriously disappeared sixty years earlier.,89,Thriller|Comedy|Family|Horror,Walt Disney Television,10/26/97,22,5.8,1997,0,0
19953,tt0058230,0.194002,0,0,The Incredible Mr. Limpet,Don Knotts|Carole Cook|Jack Weston|Andrew Duggan|Larry Keating,,Arthur Lubin,GLUB! The Face That Launched A Thousand Torpedoes!,submarine|fish|german|navy,Milquetoast Henry Limpet experiences his fondest wish and is transformed into a fish. As a talking fish he assists the US Navy in hunting German submarines during World War II.,99,Animation|Comedy|Family|Fantasy|Science Fiction,Warner Bros.,3/28/64,22,6.1,1964,0,0
28430,tt0054790,0.083697,0,0,The Day the Earth Caught Fire,Janet Munro|Leo McKern|Edward Judd|Michael Goodliffe|Bernard Braden,,Val Guest,The INCREDIBLE becomes Real! The IMPOSSIBLE becomes Fact! The UNBELIEVABLE becomes True!,london|newspaper|heat|earth|global warming,"British reporters suspect an international cover-up of a global disaster in progress... and they're right. Hysterical panic has engulfed the world after the United States and the Soviet Union simultaneously detonate nuclear devices and have caused the orbit of the Earth to alter, sending it hurtling towards the sun.",98,Science Fiction|Drama,Pax Films,11/1/61,13,7.2,1961,0,0
8388,tt0092086,0.731945,25000000,0,Â¡Three Amigos!,Chevy Chase|Steve Martin|Martin Short|Patrice Martinez|Philip Gordon,,John Landis,"They're Down On Their Luck And Up To Their Necks In Senoritas, Margaritas, Banditos And Bullets!",mexico|hero|village|united statesâ€“mexico barrier|confusion,"Three unemployed actors accept an invitation to a Mexican village to replay their bandit fighter roles, unaware that it is the real thing.",102,Comedy|Western,L.A. Films|Home Box Office (HBO),12/12/86,134,6.3,1986,49735160.2715539,0
12560,tt0085244,0.288819,0,0,The Big Chill,Tom Berenger|Glenn Close|Jeff Goldblum|William Hurt|Kevin Kline,,Lawrence Kasdan,"The story of eight old friends searching for something they lost, and finding that all they needed was each other.",suicide|funeral|morning|gathering|remembrance,"Kevin Kline and Glenn Close star as Harold and Sarah Cooper, a couple whose marital troubles are put on hold while they host an unhappy reunion of former college pals gathered for the funeral of one of their own, a suicide victim named Alex. As the weekend unfolds, the friends catch up with each other, play the music of their youth, reminisce, smoke marijuana, and pair off with each other.",105,Comedy|Drama,Columbia Pictures,9/9/83,50,6.3,1983,0,0
11359,tt0113419,0.246552,45000000,0,The Indian in the Cupboard,Hal Scardino|Litefoot|Lindsay Crouse|Richard Jenkins|Rishi Bhat,,Frank Oz,,cupboard|games|puppet|parallel universe|toy comes to life,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,96,Adventure|Family|Fantasy,Paramount Pictures|Columbia Pictures Corporation|The Kennedy/Marshall Company,7/14/95,62,5.8,1995,64393509.0198134,0
254800,tt3676370,0.049351,0,0,Breaking Through,Julie Warner|Jordan Rodrigues|Carlito Olivero|Jay Ellis|Dominic Sandoval,,John Swetnam,,,"When Casey, a dancer who is discovered on YouTube, gets thrust into the modern world of internet celebrity and culture, she must find a way to balance her true identity with her online persona, or risk losing everything she cares about.",84,Music|Drama,FJ Productions|BB Film Productions|Get Lifted Film Company|Mad Horse Films,8/19/15,13,5.7,2015,0,0
10543,tt0116287,0.569297,0,0,Fear,Mark Wahlberg|Reese Witherspoon|William Petersen|Alyssa Milano|Amy Brenneman,,James Foley,Together forever. Or else.,psychopath|teenage girl,A 16 year old girl takes up with a charming young man who quickly shows his colors when he beats a friend simply for walking with her and then goes totally ballistic after she tries to break up with him.,97,Drama|Thriller|Romance,Imagine Entertainment|Universal Pictures,4/12/96,74,6.2,1996,0,0
8981,tt0377752,0.24591,0,0,Dear Frankie,Gerard Butler|Emily Mortimer|Sharon Small|Katy Murphy|Sophie Main,,Shona Auerbach,,scotland|father-son relationship|single parent|loss of father|violent father,"Nine-year-old Frankie and his single mum Lizzie have been on the move ever since Frankie can remember, most recently arriving in a seaside Scottish town. Wanting to protect her deaf son from the truth that they've run away from his father, Lizzie has invented a story that he is away at sea on the HMS Accra. Every few weeks, Lizzie writes Frankie a make-believe letter from his father, telling of his adventures in exotic lands. As Frankie tracks the ship's progress around the globe, he discovers that it is due to dock in his hometown. With the real HMS Accra arriving in only a fortnight, Lizzie must choose between telling Frankie the truth or finding the perfect stranger to play Frankie's father for just one day...",105,Drama|Family,Scottish Screen|PathÃ© Pictures International|UK Film Council|Inside Track Productions|Sigma Films,5/18/04,17,6,2004,0,0
40170,tt1672087,0.155084,0,0,Mortal Kombat: Rebirth,Lateef Crowder|Ian Anthony Dale|Michael Jai White|Richard Dorton|Matt Mullins,,Kevin Tancharoen,,martial artist,"In 2010, director Kevin Tancharoen released an eight-minute Mortal Kombat film, choreographed by Larnell Stovall called Mortal Kombat: Rebirth, showcasing Michael Jai White as Jax, Jeri Ryan as Sonya Blade, Matt Mullins as Johnny Cage, Ian Anthony Dale as Scorpion, Lateef Crowder as Baraka and James Lew as Shang Tsung. Ryan said later that that the short was made as a proof of concept for Tancharoen's pitch of a reboot movie franchise to Warner Brothers.",8,Action,,6/8/10,20,7.2,2010,0,0
10773,tt0413015,0.190708,0,0,Mrs Henderson Presents,Judi Dench|Bob Hoskins|Will Young|Christopher Guest|Kelly Reilly,,Stephen Frears,,world war ii|widow|musical|theatre milieu|nacktrevue,"Eccentric 70-year-old widow purchases the Windmill Theatre in London as a post-widowhood hobby. After starting an innovative continuous variety review, which is copied by other theaters, they begin to lose money. Mrs Henderson suggests they add female nudity similar to the Moulin Rouge in Paris",103,Comedy|Drama,,9/9/05,28,6.3,2005,0,0
19601,tt0118698,0.219814,0,0,Bent,Clive Owen|Lothaire Bluteau|Ian McKellen|Mick Jagger|Jude Law,,Sean Mathias,,nazis|concentration camp prisoner|independent film|gay interest,"Max is a handsome young man who, after a fateful tryst with a German soldier, is forced to run for his life. Eventually Max is placed in a concentration camp where he pretends to be Jewish because in the eyes of the Nazis, gays are the lowest form of human being. But it takes a relationship with an openly gay prisoner to teach Max that without the love of another, life is not worth living.",105,Drama|History|Romance,Channel Four Films|ASK Kodansha|NDF Inc.,11/26/97,20,6.3,1997,0,0
12506,tt0092804,0.184885,0,0,Cry Freedom,Denzel Washington|Kevin Kline|Penelope Wilton|Kate Hardie|John Matshikiza,,Richard Attenborough,,journalist|1970s|male friendship|south africa|apartheid,"A dramatic story, based on actual events, about the friendship between two men struggling against apartheid in South Africa in the 1970s. Donald Woods is a white liberal journalist in South Africa who begins to follow the activities of Stephen Biko, a courageous and outspoken black anti-apartheid activist.",157,Drama,Universal Pictures,11/5/87,26,6.9,1987,0,0
46420,tt1316536,0.23156,0,0,The Loved Ones,Xavier Samuel|Jessica McNamee|Robin McLeavy|Victoria Thaine|John Brumpton,http://www.thelovedonesmovie.com/,Sean Byrne,Don't break her heart,killing|high school|female killer|revenge|prom,"Lola Stone asked Brent Mitchell to the prom, but Brent said no, and now he's screwed. What happens when Lola doesn't get what she wants? She enlists Daddy's help to throw a prom of her own, where she is queen and Brent is king -- whether he likes it or not. THE LOVED ONES is what happens when puppy love goes horribly, violently wrong. Brent should have said yes...",84,Horror,Omnilab Media|Ambience Entertainment|Screen Australia|Film Victoria,9/13/09,99,6.3,2009,0,0
